;Unnamed: 0;Word;Paragraph;Stage;Idiom;Type
3009;3009;sensitive;668;8.0;False;adjective
3010;3010;thermometer;668;8.0;False;noun
3011;3011;reasonable;669;8.0;False;adjective
3012;3012;sensible;669;8.0;False;adjective
3013;3013;add up;670;8.0;False;verb
3014;3014;balance;670;8.0;False;noun
3015;3015;bind - bound - bound;670;8.0;False;noun
3016;3016;shopping centre;670;8.0;False;noun
3017;3017;hit the nail right on the head (idiom 23);671;8.0;True;verb
3018;3018;use of the indefinite articles: a and an (cont.);672;8.0;False;noun
3019;3019;banknote;673;8.0;False;verb
3020;3020;key;673;8.0;False;adjective
3021;3021;keyboard;673;8.0;False;proper noun
3022;3022;note;673;8.0;False;verb
3023;3023;note down;673;8.0;False;verb
3024;3024;notebook;673;8.0;False;noun
3025;3025;take notes;673;8.0;False;verb
3026;3026;all over;674;8.0;False;adverb
3027;3027;armour;674;8.0;False;noun
3028;3028;evidence;674;8.0;False;noun
3029;3029;fascinated;674;8.0;False;verb
3030;3030;murderer;674;8.0;False;noun
3031;3031;scene;674;8.0;False;noun
3032;3032;spread;674;8.0;False;verb
3033;3033;accustomed;675;8.0;False;verb
3034;3034;at first;675;8.0;False;adposition
3035;3035;be used to something;675;8.0;False;auxiliary
3036;3036;get used to something;675;8.0;False;auxiliary
3037;3037;i.e. = id est = that is;675;8.0;False;other
3038;3038;pull yourself together (idiom 24);676;8.0;True;verb
3039;3039;benefit;678;8.0;False;verb
3040;3040;give up;678;8.0;False;verb
3041;3041;humour;678;8.0;False;noun
3042;3042;mixed up;678;8.0;False;verb
3043;3043;sake;678;8.0;False;noun
3044;3044;and so on;679;8.0;False;coordinating conjunction
3045;3045;dress;679;8.0;False;noun
3046;3046;master;679;8.0;False;noun
3047;3047;masterpiece;679;8.0;False;noun
3048;3048;so;679;8.0;False;adverb
3049;3049;so - and its many uses;679;8.0;False;adverb
3050;3050;so as to;679;8.0;False;adverb
3051;3051;so far;679;8.0;False;adverb
3052;3052;so far as I know;679;8.0;False;adverb
3053;3053;so many;679;8.0;False;adverb
3054;3054;so that;679;8.0;False;subordinating conjunction
3055;3055;furthermore;681;8.0;False;adverb
3056;3056;loan;681;8.0;False;noun
3057;3057;moreover;681;8.0;False;adverb
3058;3058;praise;681;8.0;False;noun
3059;3059;conscious;682;8.0;False;adjective
3060;3060;gathering;682;8.0;False;verb
3061;3061;injection;682;8.0;False;noun
3062;3062;patient;682;8.0;False;noun
3063;3063;personally;682;8.0;False;adverb
3064;3064;self-conscious;682;8.0;False;noun
3065;3065;toe;682;8.0;False;noun
3066;3066;unconscious;682;8.0;False;adjective
3067;3067;axe;683;8.0;False;verb
3068;3068;equally;683;8.0;False;adverb
3069;3069;kill two birds with one stone (idiom 25);683;8.0;True;verb
3070;3070;split;683;8.0;False;verb
3071;3071;Alps;684;8.0;False;noun
3072;3072;Andes;684;8.0;False;noun
3073;3073;Himalayas;684;8.0;False;noun
3074;3074;Netherlands;684;8.0;False;noun
3075;3075;uses of the definite article: the;684;8.0;False;noun
3076;3076;present (noun +adj);685;8.0;False;adjective
3077;3077;present (verb);685;8.0;False;adjective
3078;3078;swear - swore - sworn;686;8.0;False;verb
3079;3079;idle;687;8.0;False;adjective
3080;3080;lazy;687;8.0;False;adjective
3081;3081;play;687;8.0;False;verb
3082;3082;scene;687;8.0;False;noun
3083;3083;chorus;688;8.0;False;noun
3084;3084;combine;688;8.0;False;verb
3085;3085;go in one ear and out the other (idiom 26);688;8.0;True;verb
3086;3086;pray;688;8.0;False;verb
3087;3087;prayer;688;8.0;False;noun
3088;3088;verse;688;8.0;False;noun
3089;3089;heads;689;8.0;False;noun
3090;3090;tails;689;8.0;False;noun
3091;3091;as far as;690;8.0;False;adverb
3092;3092;extend;690;8.0;False;verb
3093;3093;future time clauses;690;8.0;False;adjective
3094;3094;dependent;691;8.0;False;adjective
3095;3095;independent;691;8.0;False;adjective
3096;3096;trust;691;8.0;False;noun
3097;3097;oar;692;8.0;False;verb
3098;3098;punctual;692;8.0;False;adjective
3099;3099;row;692;8.0;False;verb
3100;3100;wish;692;8.0;False;verb
3101;3101;actual;693;8.0;False;adjective
3102;3102;actually;693;8.0;False;adverb
3103;3103;ideal;693;8.0;False;adjective
3104;3104;theoretical;693;8.0;False;adjective
3105;3105;change;694;8.0;False;verb
3106;3106;check;694;8.0;False;verb
3107;3107;common sense;694;8.0;False;adjective
3108;3108;fireplace;694;8.0;False;noun
3109;3109;log;694;8.0;False;verb
3110;3110;bean;695;8.0;False;noun
3111;3111;cut corners (idiom 27);695;8.0;True;verb
3112;3112;tool;695;8.0;False;noun
3113;3113;aluminium;697;9.0;False;noun
3114;3114;edge;697;9.0;False;noun
3115;3115;intend;697;9.0;False;verb
3116;3116;little by little;697;9.0;False;adjective
3117;3117;preserve;697;9.0;False;verb
3118;3118;social;697;9.0;False;adjective
3119;3119;tin;697;9.0;False;noun
3120;3120;comparatives and superlatives of adjectives, participles and adverbs;698;9.0;False;noun
3121;3121;on average;698;9.0;False;adposition
3122;3122;sympathy;699;9.0;False;noun
3123;3123;airline;700;9.0;False;noun
3124;3124;anxiety;700;9.0;False;noun
3125;3125;anxious;700;9.0;False;adjective
3126;3126;horrible;700;9.0;False;adjective
3127;3127;possession;700;9.0;False;noun
3128;3128;reckon;700;9.0;False;verb
3129;3129;apply;701;9.0;False;verb
3130;3130;background;701;9.0;False;noun
3131;3131;entertain;701;9.0;False;noun
3132;3132;highly;701;9.0;False;adverb
3133;3133;the Browns;701;9.0;False;determiner
3134;3134;ancient;702;9.0;False;adjective
3135;3135;angle;702;9.0;False;noun
3136;3136;at all;702;9.0;False;adverb
3137;3137;centigrade;702;9.0;False;proper noun
3138;3138;degree;702;9.0;False;noun
3139;3139;Egypt;702;9.0;False;proper noun
3140;3140;grade;702;9.0;False;noun
3141;3141;right angle;702;9.0;False;interjection
3142;3142;somewhat;702;9.0;False;adverb
3143;3143;unity;703;9.0;False;noun
3144;3144;why on earth (idiom 28);703;9.0;True;subordinating conjunction
3145;3145;confident;704;9.0;False;adjective
3146;3146;now that;704;9.0;False;adverb
3147;3147;using nouns as adjectives;704;9.0;False;verb
3148;3148;agree about;705;9.0;False;verb
3149;3149;agree that;705;9.0;False;verb
3150;3150;agree to;705;9.0;False;verb
3151;3151;agree with;705;9.0;False;verb
3152;3152;care for;705;9.0;False;verb
3153;3153;run over;705;9.0;False;verb
3154;3154;take care;705;9.0;False;verb
3155;3155;conserve;706;9.0;False;verb
3156;3156;daring;706;9.0;False;verb
3157;3157;eager;706;9.0;False;adjective
3158;3158;I dare say;706;9.0;False;pronoun
3159;3159;require;706;9.0;False;verb
3160;3160;rub;706;9.0;False;verb
3161;3161;rub out;706;9.0;False;verb
3162;3162;rubber;706;9.0;False;noun
3163;3163;face;707;9.0;False;verb
3164;3164;face to face;707;9.0;False;noun
3165;3165;god;707;9.0;False;proper noun
3166;3166;thus;707;9.0;False;adverb
3167;3167;attack;708;9.0;False;verb
3168;3168;economize;708;9.0;False;verb
3169;3169;involve;708;9.0;False;verb
3170;3170;scarce;708;9.0;False;adjective
3171;3171;scarcely;708;9.0;False;adverb
3172;3172;additional;709;9.0;False;adjective
3173;3173;anger;709;9.0;False;noun
3174;3174;bury;709;9.0;False;verb
3175;3175;cemetery;709;9.0;False;noun
3176;3176;impression;709;9.0;False;noun
3177;3177;insult (n);709;9.0;False;proper noun
3178;3178;insult (v);709;9.0;False;proper noun
3179;3179;for heaven's sake (idiom 29);710;9.0;True;adposition
3180;3180;madness;710;9.0;False;noun
3181;3181;verb and infinitive or -ing;711;9.0;False;noun
3182;3182;afraid of;712;9.0;False;adjective
3183;3183;afraid that;712;9.0;False;adjective
3184;3184;afraid to;712;9.0;False;adjective
3185;3185;crash;712;9.0;False;noun
3186;3186;fence;712;9.0;False;noun
3187;3187;gap;712;9.0;False;noun
3188;3188;hedge;712;9.0;False;noun
3189;3189;whiskers;712;9.0;False;noun
3190;3190;entrance;713;9.0;False;noun
3191;3191;hall;713;9.0;False;noun
3192;3192;indoor;713;9.0;False;adjective
3193;3193;indoors;713;9.0;False;noun
3194;3194;liquid;713;9.0;False;noun
3195;3195;out of doors;713;9.0;False;adposition
3196;3196;outdoor;713;9.0;False;adjective
3197;3197;outdoors;713;9.0;False;adverb
3198;3198;pool;713;9.0;False;noun
3199;3199;town hall;713;9.0;False;noun
3200;3200;judo;714;9.0;False;proper noun
3201;3201;knee;714;9.0;False;noun
3202;3202;kneel - knelt - knelt;714;9.0;False;noun
3203;3203;late;714;9.0;False;adverb
3204;3204;lately;714;9.0;False;adverb
3205;3205;match;714;9.0;False;verb
3206;3206;funeral;715;9.0;False;noun
3207;3207;insurance;715;9.0;False;noun
3208;3208;insure;715;9.0;False;verb
3209;3209;mystery;715;9.0;False;noun
3210;3210;path;715;9.0;False;noun
3211;3211;theft;715;9.0;False;noun
3212;3212;annoy;716;9.0;False;verb
3213;3213;design (v);716;9.0;False;noun
3214;3214;fall asleep;716;9.0;False;verb
3215;3215;fly;716;9.0;False;verb
3216;3216;sore;716;9.0;False;adverb
3217;3217;throne;716;9.0;False;noun
3218;3218;keep your fingers crossed (idiom 30 );717;9.0;True;verb
3219;3219;compound;718;9.0;False;noun
3220;3220;compound adjectives;718;9.0;False;noun
3221;3221;currency;719;9.0;False;noun
3222;3222;pence;719;9.0;False;noun
3223;3223;penny;719;9.0;False;noun
3224;3224;unit;719;9.0;False;noun
3225;3225;forbid – forbade – forbidden;720;9.0;False;verb
3226;3226;in addition to;720;9.0;False;adposition
3227;3227;peculiar;720;9.0;False;adjective
3228;3228;peculiarity;720;9.0;False;noun
3229;3229;slow down;720;9.0;False;verb
3230;3230;speed up;720;9.0;False;verb
3231;3231;doubling consonants;721;9.0;False;verb
3232;3232;either of them;721;9.0;False;pronoun
3233;3233;neither of them;721;9.0;False;coordinating conjunction
3234;3234;screw;721;9.0;False;verb
3235;3235;screwdriver;721;9.0;False;proper noun
3236;3236;suffix;721;9.0;False;proper noun
3237;3237;absorb;722;9.0;False;verb
3238;3238;cotton wool;722;9.0;False;proper noun
3239;3239;essay;722;9.0;False;verb
3240;3240;maximum;722;9.0;False;adjective
3241;3241;minimum;722;9.0;False;noun
3242;3242;pad;722;9.0;False;noun
3243;3243;paragraph;722;9.0;False;noun
3244;3244;point;722;9.0;False;verb
3245;3245;reach out;722;9.0;False;verb
3246;3246;corner;723;9.0;False;noun
3247;3247;scale;723;9.0;False;noun
3248;3248;sore point (idiom 31);723;9.0;True;adjective
3249;3249;by chance;724;9.0;False;adposition
3250;3250;chance;724;9.0;False;noun
3251;3251;unfinished sentences ending with to;724;9.0;False;adjective
3252;3252;dishonest;725;9.0;False;verb
3253;3253;hide – hid – hidden;725;9.0;False;verb
3254;3254;second-hand;725;9.0;False;adjective
3255;3255;take a look;725;9.0;False;verb
3256;3256;take by surprise;725;9.0;False;verb
3257;3257;take hold of;725;9.0;False;verb
3258;3258;temptation;725;9.0;False;noun
3259;3259;view;725;9.0;False;noun
3260;3260;detail;726;9.0;False;noun
3261;3261;liar;726;9.0;False;verb
3262;3262;pay attention;726;9.0;False;verb
3263;3263;the + adjective = noun;726;9.0;False;determiner
3264;3264;a while;727;9.0;False;determiner
3265;3265;distinguish;727;9.0;False;verb
3266;3266;nervous;727;9.0;False;adjective
3267;3267;sweat;727;9.0;False;verb
3268;3268;underneath;727;9.0;False;adverb
3269;3269;unlike;727;9.0;False;adposition
3270;3270;wander;727;9.0;False;verb
3271;3271;get you down (idiom 32);728;9.0;True;verb
3272;3272;annoyance;729;9.0;False;noun
3273;3273;still;729;9.0;False;adverb
3274;3274;yet;729;9.0;False;adverb
3275;3275;according to;730;9.0;False;verb
3276;3276;band;730;9.0;False;noun
3277;3277;disturbance;730;9.0;False;noun
3278;3278;in my opinion;730;9.0;False;adposition
3279;3279;military;730;9.0;False;noun
3280;3280;browse;731;9.0;False;noun
3281;3281;carriage;731;9.0;False;verb
3282;3282;explanation;731;9.0;False;noun
3283;3283;invention;731;9.0;False;noun
3284;3284;link;731;9.0;False;verb
3285;3285;about;732;9.0;False;adverb
3286;3286;bitter;732;9.0;False;adjective
3287;3287;dissatisfaction;732;9.0;False;noun
3288;3288;for days and days;732;9.0;False;adposition
3289;3289;what about (you);732;9.0;False;pronoun
3290;3290;admiration;733;9.0;False;noun
3291;3291;admire;733;9.0;False;noun
3292;3292;generous;733;9.0;False;adjective
3293;3293;neat;733;9.0;False;adjective
3294;3294;poverty;733;9.0;False;noun
3295;3295;touch and go (idiom 33);733;9.0;True;verb
3296;3296;further uses of the verb wish;735;9.0;False;adverb
3297;3297;at ease;736;9.0;False;adposition
3298;3298;dear;736;9.0;False;adjective
3299;3299;ease;736;9.0;False;noun
3300;3300;easy;736;9.0;False;adjective
3301;3301;hitchhike;736;9.0;False;verb
3302;3302;ill at ease;736;9.0;False;adjective
3303;3303;mask;737;9.0;False;noun
3304;3304;rob;737;9.0;False;proper noun
3305;3305;robbery;737;9.0;False;noun
3306;3306;steal;737;9.0;False;verb
3307;3307;thief;737;9.0;False;noun
3308;3308;to be obliged;737;9.0;False;particle
3309;3309;arm-in-arm;738;9.0;False;verb
3310;3310;boyfriend;738;9.0;False;noun
3311;3311;custom;738;9.0;False;noun
3312;3312;gentle;738;9.0;False;adjective
3313;3313;girlfriend;738;9.0;False;verb
3314;3314;hand-in-hand;738;9.0;False;noun
3315;3315;handle;738;9.0;False;verb
3316;3316;booklet;739;9.0;False;proper noun
3317;3317;can't make head or tail of it (idiom 34);739;9.0;True;auxiliary
3318;3318;enable;739;9.0;False;verb
3319;3319;instruction;739;9.0;False;noun
3320;3320;lovingly;739;9.0;False;adverb
3321;3321;tender;739;9.0;False;verb
3322;3322;tough;739;9.0;False;adjective
3323;3323;as far as I’m concerned;741;9.0;False;adverb
3324;3324;from my point of view;741;9.0;False;adposition
3325;3325;giving/asking for opinions;741;9.0;False;verb
3326;3326;if you ask me;741;9.0;False;subordinating conjunction
3327;3327;in my view;741;9.0;False;adposition
3328;3328; . = dot;742;9.0;False;other
3329;3329; @  = at;742;9.0;False;other
3330;3330;anticlockwise;742;9.0;False;adposition
3331;3331;clockwise;742;9.0;False;noun
3332;3332;escape;742;9.0;False;verb
3333;3333;inquire (or enquire);742;9.0;False;proper noun
3334;3334;inquiry (or enquiry);742;9.0;False;noun
3335;3335;prisoner;742;9.0;False;noun
3336;3336;symbol;742;9.0;False;noun
3337;3337;changing the letter y to i;743;9.0;False;verb
3338;3338;forehead;743;9.0;False;proper noun
3339;3339;interest;743;9.0;False;noun
3340;3340;regret;743;9.0;False;proper noun
3341;3341;shares;743;9.0;False;noun
3342;3342;tidiness;743;9.0;False;noun
3343;3343;towel;743;9.0;False;verb
3344;3344;wipe;743;9.0;False;verb
3345;3345;largely;744;9.0;False;adverb
3346;3346;preferable;744;9.0;False;adjective
3347;3347;quality;744;9.0;False;noun
3348;3348;breath;745;9.0;False;noun
3349;3349;breathe;745;9.0;False;verb
3350;3350;energetic;745;9.0;False;adjective
3351;3351;may as well;745;9.0;False;auxiliary
3352;3352;might as well;745;9.0;False;auxiliary
3353;3353;on account of;745;9.0;False;adposition
3354;3354;out of breath;745;9.0;False;adposition
3355;3355;through;745;9.0;False;adposition
3356;3356;clothing;746;9.0;False;noun
3357;3357;lucky break (idiom 35);746;9.0;True;adjective
3358;3358;present perfect continuous: evidence of recent activity;747;9.0;False;verb
3359;3359;delicate;748;9.0;False;adjective
3360;3360;make up your mind;748;9.0;False;verb
3361;3361;observation;748;9.0;False;noun
3362;3362;observe;748;9.0;False;verb
3363;3363;tip;748;9.0;False;noun
3364;3364;to take into account;748;9.0;False;particle
3365;3365;claw;749;9.0;False;noun
3366;3366;golden;749;9.0;False;adjective
3367;3367;historic;749;9.0;False;adjective
3368;3368;hut;749;9.0;False;noun
3369;3369;paw;749;9.0;False;proper noun
3370;3370;silken;749;9.0;False;verb
3371;3371;wooden;749;9.0;False;adjective
3372;3372;woollen;749;9.0;False;verb
3373;3373;assist;750;9.0;False;verb
3374;3374;assistant;750;9.0;False;noun
3375;3375;engaged;750;9.0;False;verb
3376;3376;every other day;750;9.0;False;determiner
3377;3377;magic;750;9.0;False;noun
3378;3378;otherwise;750;9.0;False;adverb
3379;3379;perform;750;9.0;False;verb
3380;3380;performance;750;9.0;False;noun
3381;3381;pushchair;750;9.0;False;noun
3382;3382;trick;750;9.0;False;verb
3383;3383;advice (n);751;9.0;False;noun
3384;3384;advise (v);751;9.0;False;proper noun
3385;3385;celebrity;751;9.0;False;noun
3386;3386;envious;751;9.0;False;adjective
3387;3387;envy;751;9.0;False;verb
3388;3388;fame;751;9.0;False;noun
3389;3389;licence (n);751;9.0;False;noun
3390;3390;license (v);751;9.0;False;proper noun
3391;3391;practice (n);751;9.0;False;noun
3392;3392;practise (v);751;9.0;False;proper noun
3393;3393;record (n);751;9.0;False;noun
3394;3394;record (v);751;9.0;False;noun
3395;3395;disorderly;752;9.0;False;adverb
3396;3396;plant;752;9.0;False;noun
3397;3397;polluted;752;9.0;False;verb
3398;3398;pollution;752;9.0;False;noun
3399;3399;row;752;9.0;False;verb
3400;3400;scatter;752;9.0;False;noun
3401;3401;tap;752;9.0;False;verb
3402;3402;turn on;752;9.0;False;verb
3403;3403;get (hold of) the wrong end of the stick (idiom 36);753;9.0;True;verb
3404;3404;right way up;754;9.0;False;adjective
3405;3405;slight;754;9.0;False;adjective
3406;3406;upside down;754;9.0;False;adverb
3407;3407;was + infinitive with to;754;9.0;False;auxiliary
3408;3408;debt;755;9.0;False;noun
3409;3409;exhausted;755;9.0;False;verb
3410;3410;feather;755;9.0;False;proper noun
3411;3411;mend;755;9.0;False;verb
3412;3412;qualification;755;9.0;False;noun
3413;3413;sleeve;755;9.0;False;verb
3414;3414;wear;755;9.0;False;verb
3415;3415;worn out;755;9.0;False;verb
3416;3416;act;756;9.0;False;verb
3417;3417;bar;756;9.0;False;noun
3418;3418;capable;756;9.0;False;adjective
3419;3419;if only …!;756;9.0;False;subordinating conjunction
3420;3420;interrupt;756;9.0;False;verb
3421;3421;interruption;756;9.0;False;noun
3422;3422;lock;756;9.0;False;verb
3423;3423;cart;757;9.0;False;noun
3424;3424;complain;757;9.0;False;verb
3425;3425;complaint;757;9.0;False;noun
3426;3426;deceive;757;9.0;False;verb
3427;3427;either side;758;9.0;False;coordinating conjunction
3428;3428;excitement;758;9.0;False;noun
3429;3429;faint;758;9.0;False;noun
3430;3430;fear;758;9.0;False;verb
3431;3431;what and which;758;9.0;False;pronoun
3432;3432;beneath;759;9.0;False;adposition
3433;3433;give way;759;9.0;False;verb
3434;3434;happen to;759;9.0;False;verb
3435;3435;inwards;759;9.0;False;noun
3436;3436;lean;759;9.0;False;verb
3437;3437;mankind;759;9.0;False;noun
3438;3438;mate;759;9.0;False;noun
3439;3439;outwards;759;9.0;False;noun
3440;3440;ape;760;9.0;False;noun
3441;3441;cage;760;9.0;False;noun
3442;3442;closely;760;9.0;False;adverb
3443;3443;monkey;760;9.0;False;noun
3444;3444;snap decision (idiom 37);760;9.0;True;verb
3445;3445;zoo;760;9.0;False;noun
3446;3446;have something to do with …;761;9.0;False;verb
3447;3447;I told you so;761;9.0;False;pronoun
3448;3448;it is not so;761;9.0;False;pronoun
3449;3449;it so happens;761;9.0;False;pronoun
3450;3450;just (exactly);761;9.0;False;adverb
3451;3451;melt;761;9.0;False;verb
3452;3452;so - and its many uses (cont.);761;9.0;False;adverb
3453;3453;so, you have come!;761;9.0;False;adverb
3454;3454;bye-bye;762;9.0;False;interjection
3455;3455;give off;762;9.0;False;verb
3456;3456;greet;762;9.0;False;verb
3457;3457;greetings;762;9.0;False;noun
3458;3458;pick at;762;9.0;False;verb
3459;3459;pick out;762;9.0;False;verb
3460;3460;regard;762;9.0;False;noun
3461;3461;regards;762;9.0;False;verb
3462;3462;scent;762;9.0;False;noun
3463;3463;see you;762;9.0;False;verb
3464;3464;by now;763;9.0;False;adposition
3465;3465;go bad;763;9.0;False;verb
3466;3466;go right;763;9.0;False;verb
3467;3467;lose one's temper;763;9.0;False;verb
3468;3468;temper;763;9.0;False;noun
3469;3469;thoughtful;763;9.0;False;adjective
3470;3470;welcome;763;9.0;False;verb
3471;3471;ahead;764;9.0;False;adverb
3472;3472;desire;764;9.0;False;noun
3473;3473;ignore;764;9.0;False;proper noun
3474;3474;mercy;764;9.0;False;noun
3475;3475;triangle;764;9.0;False;noun
3476;3476;warn;764;9.0;False;verb
3477;3477;confusion;765;9.0;False;noun
3478;3478;electrical;765;9.0;False;adjective
3479;3479;lung;765;9.0;False;noun
3480;3480;organ;765;9.0;False;verb
3481;3481;seldom;765;9.0;False;adverb
3482;3482;upright;765;9.0;False;adjective
3483;3483;work out;765;9.0;False;verb
3484;3484;advance;766;9.0;False;verb
3485;3485;cuff;766;9.0;False;proper noun
3486;3486;in advance;766;9.0;False;adposition
3487;3487;in arrears;766;9.0;False;adposition
3488;3488;off the cuff (idiom 38);766;9.0;True;adposition
3489;3489;preparation;766;9.0;False;noun
3490;3490;progress;766;9.0;False;noun
3491;3491;step by step;766;9.0;False;noun
3492;3492;injustice;767;9.0;False;noun
3493;3493;valley;767;9.0;False;proper noun
3494;3494;bare;768;9.0;False;adjective
3495;3495;barely;768;9.0;False;adverb
3496;3496;bite-bit-bitten;768;9.0;False;noun
3497;3497;come back;768;9.0;False;verb
3498;3498;come down;768;9.0;False;verb
3499;3499;come in;768;9.0;False;verb
3500;3500;descend;768;9.0;False;verb
3501;3501;enter;768;9.0;False;verb
3502;3502;go back;768;9.0;False;verb
3503;3503;go down;768;9.0;False;verb
3504;3504;go in;768;9.0;False;verb
3505;3505;overcome;768;9.0;False;verb
3506;3506;return;768;9.0;False;verb
3507;3507;weapon;768;9.0;False;noun
3508;3508;barrister;769;9.0;False;noun
3509;3509;case;769;9.0;False;noun
3510;3510;excuse (n);770;9.0;False;proper noun
3511;3511;excuse (v);770;9.0;False;proper noun
3512;3512;in case (just);770;9.0;False;adposition
3513;3513;risk;770;9.0;False;noun
3514;3514;run a risk;770;9.0;False;verb
3515;3515;fancy;771;9.0;False;adjective
3516;3516;gallon;771;9.0;False;noun
3517;3517;litre;771;9.0;False;noun
3518;3518;pint;771;9.0;False;noun
3519;3519;waist;771;9.0;False;noun
3520;3520;waistcoat;771;9.0;False;noun
3521;3521;fortunate;772;9.0;False;adjective
3522;3522;fortune;772;9.0;False;noun
3523;3523;go out with;772;9.0;False;verb
3524;3524;international;772;9.0;False;adjective
3525;3525;jealous;772;9.0;False;adjective
3526;3526;jealousy;772;9.0;False;noun
3527;3527;mine;772;9.0;False;pronoun
3528;3528;miner;772;9.0;False;proper noun
3529;3529;tend;772;9.0;False;verb
3530;3530;content (n);773;9.0;False;proper noun
3531;3531;content (v or adj);773;9.0;False;proper noun
3532;3532;in a nutshell (idiom 39);773;9.0;True;adposition
3533;3533;witness (v);773;9.0;False;verb
3534;3534;above all;775;9.0;False;adposition
3535;3535;blunt;775;9.0;False;noun
3536;3536;flour;775;9.0;False;noun
3537;3537;get rid of;775;9.0;False;auxiliary
3538;3538;grind – ground – ground;775;9.0;False;noun
3539;3539;rid;775;9.0;False;verb
3540;3540;sharp;775;9.0;False;adjective
3541;3541;sharpen;775;9.0;False;verb
3542;3542;wheat;775;9.0;False;noun
3543;3543;creature;776;9.0;False;noun
3544;3544;harm;776;9.0;False;noun
3545;3545;harmful;776;9.0;False;adjective
3546;3546;harmless;776;9.0;False;adjective
3547;3547;questions without the question form;776;9.0;False;noun
3548;3548;extreme;777;9.0;False;adjective
3549;3549;iron;777;9.0;False;noun
3550;3550;likely;777;9.0;False;adverb
3551;3551;reduce;777;9.0;False;verb
3552;3552;unlikely;777;9.0;False;adjective
3553;3553;do someone a favour;778;9.0;False;verb
3554;3554;Don't mention it;778;9.0;False;auxiliary
3555;3555;It's nothing;778;9.0;False;pronoun
3556;3556;No problem;778;9.0;False;determiner
3557;3557;Not at all;778;9.0;False;particle
3558;3558;tear – tore – torn;778;9.0;False;proper noun
3559;3559;That's all right;778;9.0;False;pronoun
3560;3560;up;778;9.0;False;adverb
3561;3561;You're welcome;778;9.0;False;pronoun
3562;3562;cheek;779;9.0;False;verb
3563;3563;cheeky;779;9.0;False;adjective
3564;3564;heap;779;9.0;False;noun
3565;3565;one on top of the other;779;9.0;False;numeral
3566;3566;pile;779;9.0;False;noun
3567;3567;Fahrenheit;780;9.0;False;verb
3568;3568;freeze – froze – frozen;780;9.0;False;verb
3569;3569;insect;780;9.0;False;proper noun
3570;3570;itch;780;9.0;False;verb
3571;3571;nought;780;9.0;False;noun
3572;3572;point;780;9.0;False;verb
3573;3573;scrape;780;9.0;False;verb
3574;3574;scratch;780;9.0;False;verb
3575;3575;zero;780;9.0;False;numeral
3576;3576;it never rains but it pours (idiom 40);781;9.0;True;pronoun
3577;3577;opposition;781;9.0;False;noun
3578;3578;council;782;9.0;False;noun
3579;3579;fright;782;9.0;False;adverb
3580;3580;frighten;782;9.0;False;verb
3581;3581;horror;782;9.0;False;noun
3582;3582;responsible;782;9.0;False;adjective
3583;3583;scream;782;9.0;False;verb
3584;3584;the + comparative …, the + comparative …;782;9.0;False;determiner
3585;3585;the sooner ..., the better;782;9.0;False;pronoun
3586;3586; - ish;783;9.0;False;other
3587;3587;mean;783;9.0;False;verb
3588;3588;pale;783;9.0;False;proper noun
3589;3589;sickness;783;9.0;False;noun
3590;3590;thoughtless;783;9.0;False;verb
3591;3591;candle;784;9.0;False;noun
3592;3592;failure;784;9.0;False;noun
3593;3593;feel upset;784;9.0;False;verb
3594;3594;light – lit – lit;784;9.0;False;noun
3595;3595;terribly;784;9.0;False;adverb
3596;3596;upset;784;9.0;False;adjective
3597;3597;advertisement;785;9.0;False;noun
3598;3598;commercial;785;9.0;False;noun
3599;3599;for sale;785;9.0;False;adposition
3600;3600;misfortune;785;9.0;False;proper noun
3601;3601;rival;785;9.0;False;noun
3602;3602;sale;785;9.0;False;noun
3603;3603;sales;785;9.0;False;noun
3604;3604;shipwreck;785;9.0;False;noun
3605;3605;wreck;785;9.0;False;noun
3606;3606;basement;786;9.0;False;noun
3607;3607;over;786;9.0;False;adposition
3608;3608;some in questions;786;9.0;False;pronoun
3609;3609;bargain;787;9.0;False;noun
3610;3610;caution;787;9.0;False;noun
3611;3611;cautiously;787;9.0;False;adverb
3612;3612;hard up (idiom 41);787;9.0;True;adverb
3613;3613;rapid;788;9.0;False;adjective
3614;3614;beforehand;789;9.0;False;adverb
3615;3615;critic;789;9.0;False;noun
3616;3616;deliver;789;9.0;False;verb
3617;3617;double contractions;789;9.0;False;adjective
3618;3618;expect;789;9.0;False;verb
3619;3619;mail;789;9.0;False;noun
3620;3620;rely on;789;9.0;False;verb
3621;3621;fast;790;9.0;False;verb
3622;3622;fasten;790;9.0;False;verb
3623;3623;porter;790;9.0;False;noun
3624;3624;a fifty-minute lesson;791;9.0;False;determiner
3625;3625;a four-door car;791;9.0;False;determiner
3626;3626;compound adjectives (cont.);791;9.0;False;noun
3627;3627;jog;791;9.0;False;proper noun
3628;3628;lifestyle;791;9.0;False;noun
3629;3629;overnight;791;9.0;False;adverb
3630;3630;dig – dug – dug;792;9.0;False;proper noun
3631;3631;doorpost;792;9.0;False;adverb
3632;3632;goal;792;9.0;False;noun
3633;3633;mere;792;9.0;False;adverb
3634;3634;nuisance;792;9.0;False;noun
3635;3635;post;792;9.0;False;noun
3636;3636;postage;792;9.0;False;noun
3637;3637;fold;793;9.0;False;verb
3638;3638;native;793;9.0;False;adjective
3639;3639;naughty;793;9.0;False;noun
3640;3640;prove;793;9.0;False;verb
3641;3641;punish;793;9.0;False;verb
3642;3642;receipt;793;9.0;False;proper noun
